Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
5134,Entry long,2024-01-19 10:00,Long,5358.25,1,26791.25,-45.75,-0.17,21.5,0.08,-44.75,-0.17,-26593,-2.66
5135,Exit short,2024-01-22 09:30,Short Exit,5428.25,1,27083.75,-59.5,-0.22,0,0.00,-58.5,-0.22,-26652.5,-2.67
5135,Entry short,2024-01-22 09:15,Short,5416.75,1,27083.75,-59.5,-0.22,0,0.00,-58.5,-0.22,-26652.5,-2.67
5136,Exit long,2024-01-22 10:45,Short,5419.25,1,27120,-25.75,-0.09,36.5,0.13,-41,-0.15,-26678.25,-2.67
5136,Entry long,2024-01-22 09:45,Long,5424,1,27120,-25.75,-0.09,36.5,0.13,-41,-0.15,-26678.25,-2.67
5137,Exit short,2024-01-22 15:30,Long,5420.25,1,27096.25,-7,-0.03,62.75,0.23,-14.75,-0.05,-26685.25,-2.67
5137,Entry short,2024-01-22 10:45,Short,5419.25,1,27096.25,-7,-0.03,62.75,0.23,-14.75,-0.05,-26685.25,-2.67
5138,Exit long,2024-01-23 03:30,Short,5412,1,27101.25,-43.25,-0.16,2.75,0.01,-43.5,-0.16,-26728.5,-2.67
5138,Entry long,2024-01-22 15:30,Long,5420.25,1,27101.25,-43.25,-0.16,2.75,0.01,-43.5,-0.16,-26728.5,-2.67
5139,Exit short,2024-01-23 04:45,Long,5416,1,27060,-22,-0.08,7.75,0.03,-21,-0.08,-26750.5,-2.68
5139,Entry short,2024-01-23 03:30,Short,5412,1,27060,-22,-0.08,7.75,0.03,-21,-0.08,-26750.5,-2.68
5140,Exit long,2024-01-23 09:45,Short,5416.75,1,27080,1.75,0.01,42.75,0.16,-24.75,-0.09,-26748.75,-2.67
5140,Entry long,2024-01-23 04:45,Long,5416,1,27080,1.75,0.01,42.75,0.16,-24.75,-0.09,-26748.75,-2.67
5141,Exit short,2024-01-23 13:00,Long,5417.75,1,27083.75,-7,-0.03,46.5,0.17,-21,-0.08,-26755.75,-2.68
5141,Entry short,2024-01-23 09:45,Short,5416.75,1,27083.75,-7,-0.03,46.5,0.17,-21,-0.08,-26755.75,-2.68
5142,Exit long,2024-01-24 10:00,Short,5449,1,27088.75,154.25,0.57,197.75,0.73,-19.75,-0.07,-26601.5,-2.66
5142,Entry long,2024-01-23 13:00,Long,5417.75,1,27088.75,154.25,0.57,197.75,0.73,-19.75,-0.07,-26601.5,-2.66
5143,Exit short,2024-01-24 10:30,Short Exit,5462,1,27245,-67,-0.25,34,0.12,-66,-0.24,-26668.5,-2.67
5143,Entry short,2024-01-24 10:00,Short,5449,1,27245,-67,-0.25,34,0.12,-66,-0.24,-26668.5,-2.67
5144,Exit long,2024-01-24 11:15,Short,5454,1,27322.5,-54.5,-0.20,0.25,0.00,-53.5,-0.20,-26723,-2.67
5144,Entry long,2024-01-24 10:45,Long,5464.5,1,27322.5,-54.5,-0.20,0.25,0.00,-53.5,-0.20,-26723,-2.67
5145,Exit short,2024-01-24 12:00,Short Exit,5463.5,1,27270,-49.5,-0.18,4,0.01,-48.5,-0.18,-26772.5,-2.68
5145,Entry short,2024-01-24 11:15,Short,5454,1,27270,-49.5,-0.18,4,0.01,-48.5,-0.18,-26772.5,-2.68
5146,Exit long,2024-01-24 13:45,Short,5449.5,1,27328.75,-83.25,-0.30,0,0.00,-89.75,-0.33,-26855.75,-2.69
5146,Entry long,2024-01-24 13:00,Long,5465.75,1,27328.75,-83.25,-0.30,0,0.00,-89.75,-0.33,-26855.75,-2.69
5147,Exit short,2024-01-25 01:00,Long,5434.25,1,27247.5,74.25,0.27,135.25,0.50,-16,-0.06,-26781.5,-2.68
5147,Entry short,2024-01-24 13:45,Short,5449.5,1,27247.5,74.25,0.27,135.25,0.50,-16,-0.06,-26781.5,-2.68
5148,Exit long,2024-01-25 08:00,Short,5429.75,1,27171.25,-24.5,-0.09,16.5,0.06,-26,-0.10,-26806,-2.68
5148,Entry long,2024-01-25 01:00,Long,5434.25,1,27171.25,-24.5,-0.09,16.5,0.06,-26,-0.10,-26806,-2.68
5149,Exit short,2024-01-25 08:30,Short Exit,5442,1,27148.75,-63.25,-0.23,1.5,0.01,-62.25,-0.23,-26869.25,-2.69
5149,Entry short,2024-01-25 08:00,Short,5429.75,1,27148.75,-63.25,-0.23,1.5,0.01,-62.25,-0.23,-26869.25,-2.69
5150,Exit long,2024-01-25 12:15,Short,5444.25,1,27235,-15.75,-0.06,61.5,0.23,-24.75,-0.09,-26885,-2.69
5150,Entry long,2024-01-25 08:45,Long,5447,1,27235,-15.75,-0.06,61.5,0.23,-24.75,-0.09,-26885,-2.69
5151,Exit short,2024-01-25 16:00,Long,5457.25,1,27221.25,-67,-0.25,71.5,0.26,-66,-0.24,-26952,-2.70
5151,Entry short,2024-01-25 12:15,Short,5444.25,1,27221.25,-67,-0.25,71.5,0.26,-66,-0.24,-26952,-2.70
5152,Exit long,2024-01-25 20:15,Short,5443.25,1,27286.25,-72,-0.26,5.25,0.02,-73.5,-0.27,-27024,-2.70
5152,Entry long,2024-01-25 16:00,Long,5457.25,1,27286.25,-72,-0.26,5.25,0.02,-73.5,-0.27,-27024,-2.70
5153,Exit short,2024-01-26 04:30,Long,5441.25,1,27216.25,8,0.03,59,0.22,-27.25,-0.10,-27016,-2.70
5153,Entry short,2024-01-25 20:15,Short,5443.25,1,27216.25,8,0.03,59,0.22,-27.25,-0.10,-27016,-2.70
5154,Exit long,2024-01-26 09:15,Short,5448.75,1,27206.25,35.5,0.13,101.5,0.37,-7.25,-0.03,-26980.5,-2.70
5154,Entry long,2024-01-26 04:30,Long,5441.25,1,27206.25,35.5,0.13,101.5,0.37,-7.25,-0.03,-26980.5,-2.70
5155,Exit short,2024-01-26 09:30,Short Exit,5456.75,1,27243.75,-42,-0.15,10.25,0.04,-41,-0.15,-27022.5,-2.70
5155,Entry short,2024-01-26 09:15,Short,5448.75,1,27243.75,-42,-0.15,10.25,0.04,-41,-0.15,-27022.5,-2.70
5156,Exit long,2024-01-26 12:45,Short,5448.5,1,27315,-74.5,-0.27,22.75,0.08,-81,-0.30,-27097,-2.71
5156,Entry long,2024-01-26 10:45,Long,5463,1,27315,-74.5,-0.27,22.75,0.08,-81,-0.30,-27097,-2.71
5157,Exit short,2024-01-29 01:00,Long,5446.5,1,27242.5,8,0.03,69,0.25,-42.25,-0.16,-27089,-2.71
5157,Entry short,2024-01-26 12:45,Short,5448.5,1,27242.5,8,0.03,69,0.25,-42.25,-0.16,-27089,-2.71
5158,Exit long,2024-01-29 04:45,Short,5446.5,1,27232.5,-2,-0.01,35.25,0.13,-4.75,-0.02,-27091,-2.71
5158,Entry long,2024-01-29 01:00,Long,5446.5,1,27232.5,-2,-0.01,35.25,0.13,-4.75,-0.02,-27091,-2.71
5159,Exit short,2024-01-29 05:15,Short Exit,5450.5,1,27232.5,-22,-0.08,4,0.01,-21,-0.08,-27113,-2.71
5159,Entry short,2024-01-29 04:45,Short,5446.5,1,27232.5,-22,-0.08,4,0.01,-21,-0.08,-27113,-2.71
5160,Exit long,2024-01-29 08:30,Short,5449.25,1,27258.75,-14.5,-0.05,12.75,0.05,-17.25,-0.06,-27127.5,-2.71
5160,Entry long,2024-01-29 05:45,Long,5451.75,1,27258.75,-14.5,-0.05,12.75,0.05,-17.25,-0.06,-27127.5,-2.71
5161,Exit short,2024-01-29 09:45,Long,5453.5,1,27246.25,-23.25,-0.09,10.25,0.04,-34.75,-0.13,-27150.75,-2.72
5161,Entry short,2024-01-29 08:30,Short,5449.25,1,27246.25,-23.25,-0.09,10.25,0.04,-34.75,-0.13,-27150.75,-2.72
5162,Exit long,2024-01-29 11:00,Short,5447.25,1,27267.5,-33.25,-0.12,17.75,0.07,-38.5,-0.14,-27184,-2.72
5162,Entry long,2024-01-29 09:45,Long,5453.5,1,27267.5,-33.25,-0.12,17.75,0.07,-38.5,-0.14,-27184,-2.72
5163,Exit short,2024-01-29 12:00,Long,5455.75,1,27236.25,-44.5,-0.16,5.25,0.02,-46,-0.17,-27228.5,-2.72
5163,Entry short,2024-01-29 11:00,Short,5447.25,1,27236.25,-44.5,-0.16,5.25,0.02,-46,-0.17,-27228.5,-2.72
5164,Exit long,2024-01-30 02:15,Short,5479.75,1,27278.75,118,0.43,171.5,0.63,-17.25,-0.06,-27110.5,-2.71
5164,Entry long,2024-01-29 12:00,Long,5455.75,1,27278.75,118,0.43,171.5,0.63,-17.25,-0.06,-27110.5,-2.71
5165,Exit short,2024-01-30 03:45,Long,5486,1,27398.75,-33.25,-0.12,2.75,0.01,-34.75,-0.13,-27143.75,-2.71
5165,Entry short,2024-01-30 02:15,Short,5479.75,1,27398.75,-33.25,-0.12,2.75,0.01,-34.75,-0.13,-27143.75,-2.71
5166,Exit long,2024-01-30 04:30,Short,5481.25,1,27430,-25.75,-0.09,2.75,0.01,-24.75,-0.09,-27169.5,-2.72
5166,Entry long,2024-01-30 03:45,Long,5486,1,27430,-25.75,-0.09,2.75,0.01,-24.75,-0.09,-27169.5,-2.72
5167,Exit short,2024-01-30 09:45,Long,5484.5,1,27406.25,-18.25,-0.07,36.5,0.13,-22.25,-0.08,-27187.75,-2.72
5167,Entry short,2024-01-30 04:30,Short,5481.25,1,27406.25,-18.25,-0.07,36.5,0.13,-22.25,-0.08,-27187.75,-2.72
5168,Exit long,2024-01-30 10:30,Short,5481,1,27422.5,-19.5,-0.07,16.5,0.06,-38.5,-0.14,-27207.25,-2.72
5168,Entry long,2024-01-30 09:45,Long,5484.5,1,27422.5,-19.5,-0.07,16.5,0.06,-38.5,-0.14,-27207.25,-2.72
5169,Exit short,2024-01-30 11:45,Short Exit,5488.75,1,27405,-40.75,-0.15,19,0.07,-39.75,-0.15,-27248,-2.72
5169,Entry short,2024-01-30 10:30,Short,5481,1,27405,-40.75,-0.15,19,0.07,-39.75,-0.15,-27248,-2.72
5170,Exit long,2024-01-30 12:30,Short,5479,1,27436.25,-43.25,-0.16,6.5,0.02,-42.25,-0.15,-27291.25,-2.73
5170,Entry long,2024-01-30 12:00,Long,5487.25,1,27436.25,-43.25,-0.16,6.5,0.02,-42.25,-0.15,-27291.25,-2.73
5171,Exit short,2024-01-30 14:30,Long,5486.25,1,27395,-38.25,-0.14,21.5,0.08,-37.25,-0.14,-27329.5,-2.73
5171,Entry short,2024-01-30 12:30,Short,5479,1,27395,-38.25,-0.14,21.5,0.08,-37.25,-0.14,-27329.5,-2.73
5172,Exit long,2024-01-30 16:15,Short,5477.5,1,27431.25,-45.75,-0.17,19,0.07,-82.25,-0.30,-27375.25,-2.74
5172,Entry long,2024-01-30 14:30,Long,5486.25,1,27431.25,-45.75,-0.17,19,0.07,-82.25,-0.30,-27375.25,-2.74
5173,Exit short,2024-01-31 02:30,Long,5466.25,1,27387.5,54.25,0.20,86.5,0.32,-6,-0.02,-27321,-2.73
5173,Entry short,2024-01-30 16:15,Short,5477.5,1,27387.5,54.25,0.20,86.5,0.32,-6,-0.02,-27321,-2.73
5174,Exit long,2024-01-31 04:15,Short,5464,1,27331.25,-13.25,-0.05,22.75,0.08,-14.75,-0.05,-27334.25,-2.73
5174,Entry long,2024-01-31 02:30,Long,5466.25,1,27331.25,-13.25,-0.05,22.75,0.08,-14.75,-0.05,-27334.25,-2.73
5175,Exit short,2024-01-31 08:00,Long,5463.75,1,27320,-0.75,0.00,39,0.14,-4.75,-0.02,-27335,-2.73
5175,Entry short,2024-01-31 04:15,Short,5464,1,27320,-0.75,0.00,39,0.14,-4.75,-0.02,-27335,-2.73
5176,Exit long,2024-01-31 09:00,Short,5457.75,1,27318.75,-32,-0.12,29,0.11,-39.75,-0.15,-27367,-2.74
5176,Entry long,2024-01-31 08:00,Long,5463.75,1,27318.75,-32,-0.12,29,0.11,-39.75,-0.15,-27367,-2.74
5177,Exit short,2024-01-31 14:15,Short Exit,5426.75,1,27288.75,153,0.56,154,0.56,-29.75,-0.11,-27214,-2.72
5177,Entry short,2024-01-31 09:00,Short,5457.75,1,27288.75,153,0.56,154,0.56,-29.75,-0.11,-27214,-2.72
5178,Exit long,2024-01-31 15:00,Short,5437,1,27286.25,-103.25,-0.38,25.25,0.09,-112.25,-0.41,-27317.25,-2.73
5178,Entry long,2024-01-31 14:45,Long,5457.25,1,27286.25,-103.25,-0.38,25.25,0.09,-112.25,-0.41,-27317.25,-2.73
5179,Exit short,2024-02-01 03:00,Long,5414.5,1,27185,110.5,0.41,189,0.70,-8.5,-0.03,-27206.75,-2.72
5179,Entry short,2024-01-31 15:00,Short,5437,1,27185,110.5,0.41,189,0.70,-8.5,-0.03,-27206.75,-2.72
5180,Exit long,2024-02-01 08:15,Short,5419.5,1,27072.5,23,0.08,71.5,0.26,-11,-0.04,-27183.75,-2.72
5180,Entry long,2024-02-01 03:00,Long,5414.5,1,27072.5,23,0.08,71.5,0.26,-11,-0.04,-27183.75,-2.72
5181,Exit short,2024-02-01 08:30,Short Exit,5425.25,1,27097.5,-30.75,-0.11,17.75,0.07,-29.75,-0.11,-27214.5,-2.72
5181,Entry short,2024-02-01 08:15,Short,5419.5,1,27097.5,-30.75,-0.11,17.75,0.07,-29.75,-0.11,-27214.5,-2.72
5182,Exit long,2024-02-01 11:00,Short,5410.25,1,27127.5,-78.25,-0.29,32.75,0.12,-77.25,-0.28,-27292.75,-2.73
5182,Entry long,2024-02-01 09:45,Long,5425.5,1,27127.5,-78.25,-0.29,32.75,0.12,-77.25,-0.28,-27292.75,-2.73
5183,Exit short,2024-02-01 11:45,Long,5425,1,27051.25,-75.75,-0.28,11.5,0.04,-77.25,-0.29,-27368.5,-2.74
5183,Entry short,2024-02-01 11:00,Short,5410.25,1,27051.25,-75.75,-0.28,11.5,0.04,-77.25,-0.29,-27368.5,-2.74
5184,Exit long,2024-02-01 16:15,Long Exit,5481,1,27125,278,1.02,279,1.03,-13.5,-0.05,-27090.5,-2.71
5184,Entry long,2024-02-01 11:45,Long,5425,1,27125,278,1.02,279,1.03,-13.5,-0.05,-27090.5,-2.71
5185,Exit short,2024-02-02 06:45,Long,5492,1,27425,-37,-0.13,2.75,0.01,-41,-0.15,-27127.5,-2.71
5185,Entry short,2024-02-02 03:15,Short,5485,1,27425,-37,-0.13,2.75,0.01,-41,-0.15,-27127.5,-2.71
5186,Exit long,2024-02-02 08:30,Short,5490,1,27460,-12,-0.04,24,0.09,-14.75,-0.05,-27139.5,-2.71
5186,Entry long,2024-02-02 06:45,Long,5492,1,27460,-12,-0.04,24,0.09,-14.75,-0.05,-27139.5,-2.71
5187,Exit short,2024-02-02 08:30,Short Exit,5477,1,27450,63,0.23,64,0.23,-2.25,-0.01,-27076.5,-2.71
5187,Entry short,2024-02-02 08:30,Short,5490,1,27450,63,0.23,64,0.23,-2.25,-0.01,-27076.5,-2.71
5188,Exit long,2024-02-02 12:45,Short,5497,1,27375,108,0.39,205.25,0.75,-16,-0.06,-26968.5,-2.70
5188,Entry long,2024-02-02 10:15,Long,5475,1,27375,108,0.39,205.25,0.75,-16,-0.06,-26968.5,-2.70
5189,Exit short,2024-02-02 13:00,Short Exit,5509,1,27485,-62,-0.23,24,0.09,-61,-0.22,-27030.5,-2.70
5189,Entry short,2024-02-02 12:45,Short,5497,1,27485,-62,-0.23,24,0.09,-61,-0.22,-27030.5,-2.70
5190,Exit long,2024-02-02 16:15,Short,5511.25,1,27603.75,-49.5,-0.18,49,0.18,-79.75,-0.29,-27080,-2.71
5190,Entry long,2024-02-02 14:15,Long,5520.75,1,27603.75,-49.5,-0.18,49,0.18,-79.75,-0.29,-27080,-2.71
5191,Exit short,2024-02-05 03:15,Long,5506.25,1,27556.25,23,0.08,69,0.25,-13.5,-0.05,-27057,-2.71
5191,Entry short,2024-02-02 16:15,Short,5511.25,1,27556.25,23,0.08,69,0.25,-13.5,-0.05,-27057,-2.71
5192,Exit long,2024-02-05 04:30,Short,5500,1,27531.25,-33.25,-0.12,2.75,0.01,-34.75,-0.13,-27090.25,-2.71
5192,Entry long,2024-02-05 03:15,Long,5506.25,1,27531.25,-33.25,-0.12,2.75,0.01,-34.75,-0.13,-27090.25,-2.71
5193,Exit short,2024-02-05 05:45,Long,5506,1,27500,-32,-0.12,15.25,0.06,-33.5,-0.12,-27122.25,-2.71
5193,Entry short,2024-02-05 04:30,Short,5500,1,27500,-32,-0.12,15.25,0.06,-33.5,-0.12,-27122.25,-2.71
5194,Exit long,2024-02-05 08:30,Short,5500,1,27530,-32,-0.12,11.5,0.04,-32.25,-0.12,-27154.25,-2.72
5194,Entry long,2024-02-05 05:45,Long,5506,1,27530,-32,-0.12,11.5,0.04,-32.25,-0.12,-27154.25,-2.72
5195,Exit short,2024-02-05 09:30,Long,5506,1,27500,-32,-0.12,17.75,0.06,-31,-0.11,-27186.25,-2.72
5195,Entry short,2024-02-05 08:30,Short,5500,1,27500,-32,-0.12,17.75,0.06,-31,-0.11,-27186.25,-2.72
5196,Exit long,2024-02-05 10:00,Long Exit,5495.75,1,27530,-53.25,-0.19,0,0.00,-52.25,-0.19,-27239.5,-2.72
5196,Entry long,2024-02-05 09:30,Long,5506,1,27530,-53.25,-0.19,0,0.00,-52.25,-0.19,-27239.5,-2.72
5197,Exit short,2024-02-05 12:00,Long,5490,1,27441.25,-10.75,-0.04,87.75,0.32,-11,-0.04,-27250.25,-2.73
5197,Entry short,2024-02-05 10:15,Short,5488.25,1,27441.25,-10.75,-0.04,87.75,0.32,-11,-0.04,-27250.25,-2.73
5198,Exit long,2024-02-05 15:15,Short,5496.25,1,27450,29.25,0.11,101.5,0.37,-7.25,-0.03,-27221,-2.72
5198,Entry long,2024-02-05 12:00,Long,5490,1,27450,29.25,0.11,101.5,0.37,-7.25,-0.03,-27221,-2.72
5199,Exit short,2024-02-06 02:15,Long,5502.5,1,27481.25,-33.25,-0.12,37.75,0.14,-61,-0.22,-27254.25,-2.73
5199,Entry short,2024-02-05 15:15,Short,5496.25,1,27481.25,-33.25,-0.12,37.75,0.14,-61,-0.22,-27254.25,-2.73
5200,Exit long,2024-02-06 04:00,Short,5497.75,1,27512.5,-25.75,-0.09,9,0.03,-24.75,-0.09,-27280,-2.73
5200,Entry long,2024-02-06 02:15,Long,5502.5,1,27512.5,-25.75,-0.09,9,0.03,-24.75,-0.09,-27280,-2.73
5201,Exit short,2024-02-06 08:15,Long,5498.5,1,27488.75,-5.75,-0.02,50.25,0.18,-18.5,-0.07,-27285.75,-2.73
5201,Entry short,2024-02-06 04:00,Short,5497.75,1,27488.75,-5.75,-0.02,50.25,0.18,-18.5,-0.07,-27285.75,-2.73
5202,Exit long,2024-02-06 10:00,Short,5497.75,1,27492.5,-5.75,-0.02,62.75,0.23,-6,-0.02,-27291.5,-2.73
5202,Entry long,2024-02-06 08:15,Long,5498.5,1,27492.5,-5.75,-0.02,62.75,0.23,-6,-0.02,-27291.5,-2.73
5203,Exit short,2024-02-06 11:30,Long,5501.25,1,27488.75,-19.5,-0.07,47.75,0.17,-23.5,-0.09,-27311,-2.73
5203,Entry short,2024-02-06 10:00,Short,5497.75,1,27488.75,-19.5,-0.07,47.75,0.17,-23.5,-0.09,-27311,-2.73
5204,Exit long,2024-02-06 14:15,Short,5489.75,1,27506.25,-59.5,-0.22,11.5,0.04,-63.5,-0.23,-27370.5,-2.74
5204,Entry long,2024-02-06 11:30,Long,5501.25,1,27506.25,-59.5,-0.22,11.5,0.04,-63.5,-0.23,-27370.5,-2.74
5205,Exit short,2024-02-06 16:00,Long,5508.25,1,27448.75,-94.5,-0.34,4,0.01,-96,-0.35,-27465,-2.75
5205,Entry short,2024-02-06 14:15,Short,5489.75,1,27448.75,-94.5,-0.34,4,0.01,-96,-0.35,-27465,-2.75
5206,Exit long,2024-02-07 01:30,Short,5504.5,1,27541.25,-20.75,-0.08,40.25,0.15,-33.5,-0.12,-27485.75,-2.75
5206,Entry long,2024-02-06 16:00,Long,5508.25,1,27541.25,-20.75,-0.08,40.25,0.15,-33.5,-0.12,-27485.75,-2.75
5207,Exit short,2024-02-07 07:30,Short Exit,5513.25,1,27522.5,-45.75,-0.17,7.75,0.03,-44.75,-0.16,-27531.5,-2.75
5207,Entry short,2024-02-07 01:30,Short,5504.5,1,27522.5,-45.75,-0.17,7.75,0.03,-44.75,-0.16,-27531.5,-2.75
5208,Exit long,2024-02-07 09:45,Short,5523,1,27568.75,44.25,0.16,91.5,0.33,-4.75,-0.02,-27487.25,-2.75
5208,Entry long,2024-02-07 07:45,Long,5513.75,1,27568.75,44.25,0.16,91.5,0.33,-4.75,-0.02,-27487.25,-2.75
5209,Exit short,2024-02-07 09:45,Short Exit,5529.75,1,27615,-35.75,-0.13,7.75,0.03,-34.75,-0.13,-27523,-2.75
5209,Entry short,2024-02-07 09:45,Short,5523,1,27615,-35.75,-0.13,7.75,0.03,-34.75,-0.13,-27523,-2.75
5210,Exit long,2024-02-08 03:30,Short,5544.5,1,27681.25,39.25,0.14,82.75,0.30,-9.75,-0.04,-27483.75,-2.75
5210,Entry long,2024-02-07 10:15,Long,5536.25,1,27681.25,39.25,0.14,82.75,0.30,-9.75,-0.04,-27483.75,-2.75
5211,Exit short,2024-02-08 07:15,Long,5542.25,1,27722.5,9.25,0.03,36.5,0.13,-11,-0.04,-27474.5,-2.75
5211,Entry short,2024-02-08 03:30,Short,5544.5,1,27722.5,9.25,0.03,36.5,0.13,-11,-0.04,-27474.5,-2.75
5212,Exit long,2024-02-08 08:00,Long Exit,5538,1,27711.25,-23.25,-0.08,0,0.00,-22.25,-0.08,-27497.75,-2.75
5212,Entry long,2024-02-08 07:15,Long,5542.25,1,27711.25,-23.25,-0.08,0,0.00,-22.25,-0.08,-27497.75,-2.75
5213,Exit short,2024-02-08 15:00,Long,5548,1,27693.75,-48.25,-0.17,2.75,0.01,-52.25,-0.19,-27546,-2.75
5213,Entry short,2024-02-08 11:30,Short,5538.75,1,27693.75,-48.25,-0.17,2.75,0.01,-52.25,-0.19,-27546,-2.75
5214,Exit long,2024-02-09 04:15,Short,5550.25,1,27740,9.25,0.03,41.5,0.15,-21,-0.08,-27536.75,-2.75
5214,Entry long,2024-02-08 15:00,Long,5548,1,27740,9.25,0.03,41.5,0.15,-21,-0.08,-27536.75,-2.75
5215,Exit short,2024-02-09 04:45,Short Exit,5554,1,27751.25,-20.75,-0.07,0,0.00,-19.75,-0.07,-27557.5,-2.76
5215,Entry short,2024-02-09 04:15,Short,5550.25,1,27751.25,-20.75,-0.07,0,0.00,-19.75,-0.07,-27557.5,-2.76
5216,Exit long,2024-02-09 09:30,Short,5553,1,27778.75,-15.75,-0.06,100.25,0.36,-22.25,-0.08,-27573.25,-2.76
5216,Entry long,2024-02-09 05:30,Long,5555.75,1,27778.75,-15.75,-0.06,100.25,0.36,-22.25,-0.08,-27573.25,-2.76
5217,Exit short,2024-02-09 10:00,Long,5560,1,27765,-37,-0.13,16.5,0.06,-41,-0.15,-27610.25,-2.76
5217,Entry short,2024-02-09 09:30,Short,5553,1,27765,-37,-0.13,16.5,0.06,-41,-0.15,-27610.25,-2.76
5218,Exit long,2024-02-12 09:00,Short,5574.5,1,27800,70.5,0.25,106.5,0.38,-22.25,-0.08,-27539.75,-2.75
5218,Entry long,2024-02-09 10:00,Long,5560,1,27800,70.5,0.25,106.5,0.38,-22.25,-0.08,-27539.75,-2.75
5219,Exit short,2024-02-12 09:45,Long,5577.75,1,27872.5,-18.25,-0.07,7.75,0.03,-22.25,-0.08,-27558,-2.76
5219,Entry short,2024-02-12 09:00,Short,5574.5,1,27872.5,-18.25,-0.07,7.75,0.03,-22.25,-0.08,-27558,-2.76
5220,Exit long,2024-02-12 11:15,Long Exit,5590.75,1,27888.75,63,0.23,64,0.23,-18.5,-0.07,-27495,-2.75
5220,Entry long,2024-02-12 09:45,Long,5577.75,1,27888.75,63,0.23,64,0.23,-18.5,-0.07,-27495,-2.75
5221,Exit short,2024-02-13 01:15,Long,5570,1,27948.75,96.75,0.35,125.25,0.45,-4.75,-0.02,-27398.25,-2.74
5221,Entry short,2024-02-12 13:30,Short,5589.75,1,27948.75,96.75,0.35,125.25,0.45,-4.75,-0.02,-27398.25,-2.74
5222,Exit long,2024-02-13 03:30,Short,5566.5,1,27850,-19.5,-0.07,14,0.05,-18.5,-0.07,-27417.75,-2.74
5222,Entry long,2024-02-13 01:15,Long,5570,1,27850,-19.5,-0.07,14,0.05,-18.5,-0.07,-27417.75,-2.74
5223,Exit short,2024-02-13 08:30,Short Exit,5543.5,1,27832.5,113,0.41,114,0.41,-3.5,-0.01,-27304.75,-2.73
5223,Entry short,2024-02-13 03:30,Short,5566.5,1,27832.5,113,0.41,114,0.41,-3.5,-0.01,-27304.75,-2.73
5224,Exit long,2024-02-13 13:00,Short,5505.75,1,27560,-33.25,-0.12,45.25,0.16,-39.75,-0.14,-27338,-2.73
5224,Entry long,2024-02-13 10:30,Long,5512,1,27560,-33.25,-0.12,45.25,0.16,-39.75,-0.14,-27338,-2.73
5225,Exit short,2024-02-13 15:45,Long,5489.25,1,27528.75,80.5,0.29,180.25,0.65,-9.75,-0.04,-27257.5,-2.73
5225,Entry short,2024-02-13 13:00,Short,5505.75,1,27528.75,80.5,0.29,180.25,0.65,-9.75,-0.04,-27257.5,-2.73
5226,Exit long,2024-02-14 07:00,Long Exit,5529.75,1,27446.25,200.5,0.73,201.5,0.73,-11,-0.04,-27057,-2.71
5226,Entry long,2024-02-13 15:45,Long,5489.25,1,27446.25,200.5,0.73,201.5,0.73,-11,-0.04,-27057,-2.71
5227,Exit short,2024-02-14 14:30,Long,5529.5,1,27607.5,-42,-0.15,77.75,0.28,-61,-0.22,-27099,-2.71
5227,Entry short,2024-02-14 11:00,Short,5521.5,1,27607.5,-42,-0.15,77.75,0.28,-61,-0.22,-27099,-2.71
5228,Exit long,2024-02-15 05:30,Short,5556.25,1,27647.5,131.75,0.48,164,0.59,-17.25,-0.06,-26967.25,-2.70
5228,Entry long,2024-02-14 14:30,Long,5529.5,1,27647.5,131.75,0.48,164,0.59,-17.25,-0.06,-26967.25,-2.70
5229,Exit short,2024-02-15 08:45,Long,5561.75,1,27781.25,-29.5,-0.11,26.5,0.10,-43.5,-0.16,-26996.75,-2.70
5229,Entry short,2024-02-15 05:30,Short,5556.25,1,27781.25,-29.5,-0.11,26.5,0.10,-43.5,-0.16,-26996.75,-2.70
5230,Exit long,2024-02-15 09:15,Short,5552.75,1,27808.75,-47,-0.17,0,0.00,-49.75,-0.18,-27043.75,-2.70
5230,Entry long,2024-02-15 08:45,Long,5561.75,1,27808.75,-47,-0.17,0,0.00,-49.75,-0.18,-27043.75,-2.70
5231,Exit short,2024-02-15 10:15,Long,5561,1,27763.75,-43.25,-0.16,16.5,0.06,-52.25,-0.19,-27087,-2.71
5231,Entry short,2024-02-15 09:15,Short,5552.75,1,27763.75,-43.25,-0.16,16.5,0.06,-52.25,-0.19,-27087,-2.71
5232,Exit long,2024-02-16 07:30,Short,5586.25,1,27805,124.25,0.45,156.5,0.56,-72.25,-0.26,-26962.75,-2.70
5232,Entry long,2024-02-15 10:15,Long,5561,1,27805,124.25,0.45,156.5,0.56,-72.25,-0.26,-26962.75,-2.70
5233,Exit short,2024-02-16 09:15,Long,5575.25,1,27931.25,53,0.19,115.25,0.41,-14.75,-0.05,-26909.75,-2.69
5233,Entry short,2024-02-16 07:30,Short,5586.25,1,27931.25,53,0.19,115.25,0.41,-14.75,-0.05,-26909.75,-2.69
5234,Exit long,2024-02-16 09:30,Long Exit,5568.5,1,27876.25,-35.75,-0.13,14,0.05,-34.75,-0.12,-26945.5,-2.69
