Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1801,Entry long,2025-10-28 12:30,Long,7026.25,1,35131.25,38,0.11,135.25,0.38,-8.5,-0.02,4871.75,0.49
1802,Exit short,2025-10-28 22:15,Long,7044,1,35171.25,-50.75,-0.14,19,0.05,-58.5,-0.17,4821,0.48
1802,Entry short,2025-10-28 16:00,Short,7034.25,1,35171.25,-50.75,-0.14,19,0.05,-58.5,-0.17,4821,0.48
1803,Exit long,2025-10-29 04:45,Short,7047,1,35220,13,0.04,70.25,0.20,-12.25,-0.03,4834,0.48
1803,Entry long,2025-10-28 22:15,Long,7044,1,35220,13,0.04,70.25,0.20,-12.25,-0.03,4834,0.48
1804,Exit short,2025-10-29 07:15,Long,7052.25,1,35235,-28.25,-0.08,36.5,0.10,-27.25,-0.08,4805.75,0.48
1804,Entry short,2025-10-29 04:45,Short,7047,1,35235,-28.25,-0.08,36.5,0.10,-27.25,-0.08,4805.75,0.48
1805,Exit long,2025-10-29 08:45,Short,7047,1,35261.25,-28.25,-0.08,25.25,0.07,-31,-0.09,4777.5,0.48
1805,Entry long,2025-10-29 07:15,Long,7052.25,1,35261.25,-28.25,-0.08,25.25,0.07,-31,-0.09,4777.5,0.48
1806,Exit short,2025-10-29 10:00,Long,7060,1,35235,-67,-0.19,9,0.03,-69.75,-0.20,4710.5,0.47
1806,Entry short,2025-10-29 08:45,Short,7047,1,35235,-67,-0.19,9,0.03,-69.75,-0.20,4710.5,0.47
1807,Exit long,2025-10-29 12:00,Short,7043.25,1,35300,-85.75,-0.24,2.75,0.01,-94.75,-0.27,4624.75,0.46
1807,Entry long,2025-10-29 10:00,Long,7060,1,35300,-85.75,-0.24,2.75,0.01,-94.75,-0.27,4624.75,0.46
1808,Exit short,2025-10-29 20:15,Long,7039.25,1,35216.25,18,0.05,259,0.74,-62.25,-0.18,4642.75,0.46
1808,Entry short,2025-10-29 12:00,Short,7043.25,1,35216.25,18,0.05,259,0.74,-62.25,-0.18,4642.75,0.46
1809,Exit long,2025-10-30 00:15,Short,7022.75,1,35196.25,-84.5,-0.24,121.5,0.35,-83.5,-0.24,4558.25,0.46
1809,Entry long,2025-10-29 20:15,Long,7039.25,1,35196.25,-84.5,-0.24,121.5,0.35,-83.5,-0.24,4558.25,0.46
1810,Exit short,2025-10-30 01:45,Long,7040.5,1,35113.75,-90.75,-0.26,65.25,0.19,-122.25,-0.35,4467.5,0.45
1810,Entry short,2025-10-30 00:15,Short,7022.75,1,35113.75,-90.75,-0.26,65.25,0.19,-122.25,-0.35,4467.5,0.45
1811,Exit long,2025-10-30 06:00,Short,7017,1,35202.5,-119.5,-0.34,12.75,0.04,-132.25,-0.38,4348,0.43
1811,Entry long,2025-10-30 01:45,Long,7040.5,1,35202.5,-119.5,-0.34,12.75,0.04,-132.25,-0.38,4348,0.43
1812,Exit short,2025-10-30 07:30,Long,7036.75,1,35085,-100.75,-0.29,7.75,0.02,-103.5,-0.29,4247.25,0.42
1812,Entry short,2025-10-30 06:00,Short,7017,1,35085,-100.75,-0.29,7.75,0.02,-103.5,-0.29,4247.25,0.42
1813,Exit long,2025-10-30 08:15,Short,7019,1,35183.75,-90.75,-0.26,7.75,0.02,-91,-0.26,4156.5,0.42
1813,Entry long,2025-10-30 07:30,Long,7036.75,1,35183.75,-90.75,-0.26,7.75,0.02,-91,-0.26,4156.5,0.42
1814,Exit short,2025-10-30 10:00,Long,7013.25,1,35095,26.75,0.08,211.5,0.60,-22.25,-0.06,4183.25,0.42
1814,Entry short,2025-10-30 08:15,Short,7019,1,35095,26.75,0.08,211.5,0.60,-22.25,-0.06,4183.25,0.42
1815,Exit long,2025-10-30 10:15,Long Exit,6994.75,1,35066.25,-94.5,-0.27,45.25,0.13,-93.5,-0.27,4088.75,0.41
1815,Entry long,2025-10-30 10:00,Long,7013.25,1,35066.25,-94.5,-0.27,45.25,0.13,-93.5,-0.27,4088.75,0.41
1816,Exit short,2025-10-30 16:45,Long,7003,1,34935,-82,-0.23,136.5,0.39,-81,-0.23,4006.75,0.40
1816,Entry short,2025-10-30 14:45,Short,6987,1,34935,-82,-0.23,136.5,0.39,-81,-0.23,4006.75,0.40
1817,Exit long,2025-10-31 08:45,Short,7012.75,1,35015,46.75,0.13,120.25,0.34,-33.5,-0.10,4053.5,0.41
1817,Entry long,2025-10-30 16:45,Long,7003,1,35015,46.75,0.13,120.25,0.34,-33.5,-0.10,4053.5,0.41
1818,Exit short,2025-10-31 10:00,Short Exit,6986.75,1,35063.75,128,0.37,129,0.37,-31,-0.09,4181.5,0.42
1818,Entry short,2025-10-31 08:45,Short,7012.75,1,35063.75,128,0.37,129,0.37,-31,-0.09,4181.5,0.42
1819,Exit long,2025-10-31 11:30,Long Exit,6990.5,1,35022.5,-72,-0.21,17.75,0.05,-71,-0.20,4109.5,0.41
1819,Entry long,2025-10-31 10:45,Long,7004.5,1,35022.5,-72,-0.21,17.75,0.05,-71,-0.20,4109.5,0.41
1820,Exit short,2025-10-31 14:15,Long,6980.5,1,34910,5.5,0.02,147.75,0.42,-16,-0.05,4115,0.41
1820,Entry short,2025-10-31 12:00,Short,6982,1,34910,5.5,0.02,147.75,0.42,-16,-0.05,4115,0.41
1821,Exit long,2025-10-31 16:00,Short,6980.75,1,34902.5,-0.75,0.00,140.25,0.40,-24.75,-0.07,4114.25,0.41
1821,Entry long,2025-10-31 14:15,Long,6980.5,1,34902.5,-0.75,0.00,140.25,0.40,-24.75,-0.07,4114.25,0.41
1822,Exit short,2025-11-02 18:15,Long,7000.25,1,34903.75,-99.5,-0.29,25.25,0.07,-98.5,-0.28,4014.75,0.40
1822,Entry short,2025-10-31 16:00,Short,6980.75,1,34903.75,-99.5,-0.29,25.25,0.07,-98.5,-0.28,4014.75,0.40
1823,Exit long,2025-11-02 22:30,Short,6992.5,1,35001.25,-40.75,-0.12,37.75,0.11,-53.5,-0.15,3974,0.40
1823,Entry long,2025-11-02 18:15,Long,7000.25,1,35001.25,-40.75,-0.12,37.75,0.11,-53.5,-0.15,3974,0.40
1824,Exit short,2025-11-03 03:45,Long,6995.25,1,34962.5,-15.75,-0.05,51.5,0.15,-27.25,-0.08,3958.25,0.40
1824,Entry short,2025-11-02 22:30,Short,6992.5,1,34962.5,-15.75,-0.05,51.5,0.15,-27.25,-0.08,3958.25,0.40
1825,Exit long,2025-11-03 08:15,Short,6998.25,1,34976.25,13,0.04,81.5,0.23,-7.25,-0.02,3971.25,0.40
1825,Entry long,2025-11-03 03:45,Long,6995.25,1,34976.25,13,0.04,81.5,0.23,-7.25,-0.02,3971.25,0.40
1826,Exit short,2025-11-03 09:15,Long,7010,1,34991.25,-60.75,-0.17,5.25,0.02,-89.75,-0.26,3910.5,0.39
1826,Entry short,2025-11-03 08:15,Short,6998.25,1,34991.25,-60.75,-0.17,5.25,0.02,-89.75,-0.26,3910.5,0.39
1827,Exit long,2025-11-03 09:45,Short,6991,1,35050,-97,-0.28,40.25,0.11,-101,-0.29,3813.5,0.38
1827,Entry long,2025-11-03 09:15,Long,7010,1,35050,-97,-0.28,40.25,0.11,-101,-0.29,3813.5,0.38
1828,Exit short,2025-11-03 12:00,Long,6993.75,1,34955,-15.75,-0.05,162.75,0.47,-23.5,-0.07,3797.75,0.38
1828,Entry short,2025-11-03 09:45,Short,6991,1,34955,-15.75,-0.05,162.75,0.47,-23.5,-0.07,3797.75,0.38
1829,Exit long,2025-11-03 19:15,Short,6980.5,1,34968.75,-68.25,-0.20,40.25,0.12,-71,-0.20,3729.5,0.37
1829,Entry long,2025-11-03 12:00,Long,6993.75,1,34968.75,-68.25,-0.20,40.25,0.12,-71,-0.20,3729.5,0.37
1830,Exit short,2025-11-04 05:45,Long,6921.25,1,34902.5,294.25,0.84,426.5,1.22,-6,-0.02,4023.75,0.40
1830,Entry short,2025-11-03 19:15,Short,6980.5,1,34902.5,294.25,0.84,426.5,1.22,-6,-0.02,4023.75,0.40
1831,Exit long,2025-11-04 12:15,Short,6927.75,1,34606.25,30.5,0.09,184,0.53,-84.75,-0.24,4054.25,0.41
1831,Entry long,2025-11-04 05:45,Long,6921.25,1,34606.25,30.5,0.09,184,0.53,-84.75,-0.24,4054.25,0.41
1832,Exit short,2025-11-04 22:00,Long,6884.5,1,34638.75,214.25,0.62,351.5,1.01,-29.75,-0.09,4268.5,0.43
1832,Entry short,2025-11-04 12:15,Short,6927.75,1,34638.75,214.25,0.62,351.5,1.01,-29.75,-0.09,4268.5,0.43
1833,Exit long,2025-11-05 06:00,Short,6882,1,34422.5,-14.5,-0.04,125.25,0.36,-13.5,-0.04,4254,0.43
1833,Entry long,2025-11-04 22:00,Long,6884.5,1,34422.5,-14.5,-0.04,125.25,0.36,-13.5,-0.04,4254,0.43
1834,Exit short,2025-11-05 07:45,Long,6904.25,1,34410,-113.25,-0.33,7.75,0.02,-114.75,-0.33,4140.75,0.41
1834,Entry short,2025-11-05 06:00,Short,6882,1,34410,-113.25,-0.33,7.75,0.02,-114.75,-0.33,4140.75,0.41
1835,Exit long,2025-11-05 16:00,Short,6933,1,34521.25,141.75,0.41,309,0.90,-36,-0.10,4282.5,0.43
1835,Entry long,2025-11-05 07:45,Long,6904.25,1,34521.25,141.75,0.41,309,0.90,-36,-0.10,4282.5,0.43
1836,Exit short,2025-11-06 04:15,Long,6930.5,1,34665,10.5,0.03,102.75,0.30,-58.5,-0.17,4293,0.43
1836,Entry short,2025-11-05 16:00,Short,6933,1,34665,10.5,0.03,102.75,0.30,-58.5,-0.17,4293,0.43
1837,Exit long,2025-11-06 09:15,Short,6931.25,1,34652.5,1.75,0.01,109,0.31,-21,-0.06,4294.75,0.43
1837,Entry long,2025-11-06 04:15,Long,6930.5,1,34652.5,1.75,0.01,109,0.31,-21,-0.06,4294.75,0.43
1838,Exit short,2025-11-06 10:30,Short Exit,6874.75,1,34656.25,280.5,0.81,281.5,0.81,-8.5,-0.02,4575.25,0.46
1838,Entry short,2025-11-06 09:15,Short,6931.25,1,34656.25,280.5,0.81,281.5,0.81,-8.5,-0.02,4575.25,0.46
1839,Exit long,2025-11-06 16:00,Short,6858.75,1,34421.25,-129.5,-0.38,42.75,0.12,-164.75,-0.48,4445.75,0.44
1839,Entry long,2025-11-06 14:15,Long,6884.25,1,34421.25,-129.5,-0.38,42.75,0.12,-164.75,-0.48,4445.75,0.44
1840,Exit short,2025-11-07 00:15,Long,6865.75,1,34293.75,-37,-0.11,86.5,0.25,-109.75,-0.32,4408.75,0.44
1840,Entry short,2025-11-06 16:00,Short,6858.75,1,34293.75,-37,-0.11,86.5,0.25,-109.75,-0.32,4408.75,0.44
1841,Exit long,2025-11-07 04:45,Short,6860.75,1,34328.75,-27,-0.08,69,0.20,-37.25,-0.11,4381.75,0.44
1841,Entry long,2025-11-07 00:15,Long,6865.75,1,34328.75,-27,-0.08,69,0.20,-37.25,-0.11,4381.75,0.44
1842,Exit short,2025-11-07 07:00,Long,6847,1,34303.75,66.75,0.19,192.75,0.56,-21,-0.06,4448.5,0.44
1842,Entry short,2025-11-07 04:45,Short,6860.75,1,34303.75,66.75,0.19,192.75,0.56,-21,-0.06,4448.5,0.44
1843,Exit long,2025-11-07 07:30,Long Exit,6831.5,1,34235,-79.5,-0.23,4,0.01,-78.5,-0.23,4369,0.44
1843,Entry long,2025-11-07 07:00,Long,6847,1,34235,-79.5,-0.23,4,0.01,-78.5,-0.23,4369,0.44
1844,Exit short,2025-11-07 13:30,Long,6806.25,1,34131.25,98,0.29,309,0.91,-66,-0.19,4467,0.45
1844,Entry short,2025-11-07 08:00,Short,6826.25,1,34131.25,98,0.29,309,0.91,-66,-0.19,4467,0.45
1845,Exit long,2025-11-10 11:00,Short,6914.25,1,34031.25,538,1.58,689,2.02,-58.5,-0.17,5005,0.50
1845,Entry long,2025-11-07 13:30,Long,6806.25,1,34031.25,538,1.58,689,2.02,-58.5,-0.17,5005,0.50
1846,Exit short,2025-11-10 12:30,Long,6926.75,1,34571.25,-64.5,-0.19,61.5,0.18,-82.25,-0.24,4940.5,0.49
1846,Entry short,2025-11-10 11:00,Short,6914.25,1,34571.25,-64.5,-0.19,61.5,0.18,-82.25,-0.24,4940.5,0.49
1847,Exit long,2025-11-11 00:15,Short,6958.25,1,34633.75,155.5,0.45,244,0.70,-2.25,-0.01,5096,0.51
1847,Entry long,2025-11-10 12:30,Long,6926.75,1,34633.75,155.5,0.45,244,0.70,-2.25,-0.01,5096,0.51
1848,Exit short,2025-11-11 10:00,Long,6959.25,1,34791.25,-7,-0.02,67.75,0.19,-37.25,-0.11,5089,0.51
1848,Entry short,2025-11-11 00:15,Short,6958.25,1,34791.25,-7,-0.02,67.75,0.19,-37.25,-0.11,5089,0.51
1849,Exit long,2025-11-11 11:00,Short,6943.25,1,34796.25,-82,-0.24,0,0.00,-103.5,-0.30,5007,0.50
1849,Entry long,2025-11-11 10:00,Long,6959.25,1,34796.25,-82,-0.24,0,0.00,-103.5,-0.30,5007,0.50
1850,Exit short,2025-11-11 12:15,Long,6959.75,1,34716.25,-84.5,-0.24,16.5,0.05,-87.25,-0.25,4922.5,0.49
1850,Entry short,2025-11-11 11:00,Short,6943.25,1,34716.25,-84.5,-0.24,16.5,0.05,-87.25,-0.25,4922.5,0.49
1851,Exit long,2025-11-12 05:45,Short,6998.5,1,34798.75,191.75,0.55,246.5,0.71,-9.75,-0.03,5114.25,0.51
1851,Entry long,2025-11-11 12:15,Long,6959.75,1,34798.75,191.75,0.55,246.5,0.71,-9.75,-0.03,5114.25,0.51
1852,Exit short,2025-11-12 07:30,Long,7005,1,34992.5,-34.5,-0.10,37.75,0.11,-37.25,-0.11,5079.75,0.51
1852,Entry short,2025-11-12 05:45,Short,6998.5,1,34992.5,-34.5,-0.10,37.75,0.11,-37.25,-0.11,5079.75,0.51
1853,Exit long,2025-11-12 09:30,Long Exit,6991,1,35025,-72,-0.21,10.25,0.03,-71,-0.20,5007.75,0.50
1853,Entry long,2025-11-12 07:30,Long,7005,1,35025,-72,-0.21,10.25,0.03,-71,-0.20,5007.75,0.50
1854,Exit short,2025-11-12 12:45,Long,6985.25,1,34965,36.75,0.11,160.25,0.46,-16,-0.05,5044.5,0.50
1854,Entry short,2025-11-12 09:45,Short,6993,1,34965,36.75,0.11,160.25,0.46,-16,-0.05,5044.5,0.50
1855,Exit long,2025-11-12 18:15,Short,6970.75,1,34926.25,-74.5,-0.21,37.75,0.11,-112.25,-0.32,4970,0.50
1855,Entry long,2025-11-12 12:45,Long,6985.25,1,34926.25,-74.5,-0.21,37.75,0.11,-112.25,-0.32,4970,0.50
1856,Exit short,2025-11-12 20:15,Long,6993.75,1,34853.75,-117,-0.34,52.75,0.15,-138.5,-0.40,4853,0.49
1856,Entry short,2025-11-12 18:15,Short,6970.75,1,34853.75,-117,-0.34,52.75,0.15,-138.5,-0.40,4853,0.49
1857,Exit long,2025-11-13 03:15,Short,6988.25,1,34968.75,-29.5,-0.08,35.25,0.10,-52.25,-0.15,4823.5,0.48
1857,Entry long,2025-11-12 20:15,Long,6993.75,1,34968.75,-29.5,-0.08,35.25,0.10,-52.25,-0.15,4823.5,0.48
1858,Exit short,2025-11-13 09:30,Short Exit,6930,1,34941.25,289.25,0.83,290.25,0.83,-34.75,-0.10,5112.75,0.51
1858,Entry short,2025-11-13 03:15,Short,6988.25,1,34941.25,289.25,0.83,290.25,0.83,-34.75,-0.10,5112.75,0.51
1859,Exit long,2025-11-13 10:15,Long Exit,6937.5,1,34776.25,-90.75,-0.26,19,0.05,-89.75,-0.26,5022,0.50
1859,Entry long,2025-11-13 10:15,Long,6955.25,1,34776.25,-90.75,-0.26,19,0.05,-89.75,-0.26,5022,0.50
1860,Exit short,2025-11-14 10:00,Long,6834,1,34611.25,439.25,1.27,714,2.06,-7.25,-0.02,5461.25,0.55
1860,Entry short,2025-11-13 10:45,Short,6922.25,1,34611.25,439.25,1.27,714,2.06,-7.25,-0.02,5461.25,0.55
1861,Exit long,2025-11-14 13:45,Short,6863.75,1,34170,146.75,0.43,350.25,1.02,-88.5,-0.26,5608,0.56
1861,Entry long,2025-11-14 10:00,Long,6834,1,34170,146.75,0.43,350.25,1.02,-88.5,-0.26,5608,0.56
1862,Exit short,2025-11-16 22:00,Long,6889.75,1,34318.75,-132,-0.38,72.75,0.21,-176,-0.51,5476,0.55
1862,Entry short,2025-11-14 13:45,Short,6863.75,1,34318.75,-132,-0.38,72.75,0.21,-176,-0.51,5476,0.55
1863,Exit long,2025-11-17 05:15,Short,6893.75,1,34448.75,18,0.05,101.5,0.29,-16,-0.05,5494,0.55
1863,Entry long,2025-11-16 22:00,Long,6889.75,1,34448.75,18,0.05,101.5,0.29,-16,-0.05,5494,0.55
1864,Exit short,2025-11-17 09:45,Long,6866.25,1,34468.75,135.5,0.39,291.5,0.85,-8.5,-0.02,5629.5,0.56
1864,Entry short,2025-11-17 05:15,Short,6893.75,1,34468.75,135.5,0.39,291.5,0.85,-8.5,-0.02,5629.5,0.56
1865,Exit long,2025-11-17 10:30,Long Exit,6848.25,1,34331.25,-92,-0.27,85.25,0.25,-91,-0.27,5537.5,0.55
1865,Entry long,2025-11-17 09:45,Long,6866.25,1,34331.25,-92,-0.27,85.25,0.25,-91,-0.27,5537.5,0.55
1866,Exit short,2025-11-17 12:00,Long,6876,1,34265,-117,-0.34,145.25,0.42,-117.25,-0.34,5420.5,0.54
1866,Entry short,2025-11-17 11:00,Short,6853,1,34265,-117,-0.34,145.25,0.42,-117.25,-0.34,5420.5,0.54
1867,Exit long,2025-11-17 13:00,Short,6838.25,1,34380,-190.75,-0.55,1.5,0.00,-193.5,-0.56,5229.75,0.52
1867,Entry long,2025-11-17 12:00,Long,6876,1,34380,-190.75,-0.55,1.5,0.00,-193.5,-0.56,5229.75,0.52
1868,Exit short,2025-11-17 16:15,Long,6809,1,34191.25,144.25,0.42,355.25,1.04,-34.75,-0.10,5374,0.54
1868,Entry short,2025-11-17 13:00,Short,6838.25,1,34191.25,144.25,0.42,355.25,1.04,-34.75,-0.10,5374,0.54
1869,Exit long,2025-11-17 22:15,Short,6791.5,1,34045,-89.5,-0.26,41.5,0.12,-103.5,-0.30,5284.5,0.53
1869,Entry long,2025-11-17 16:15,Long,6809,1,34045,-89.5,-0.26,41.5,0.12,-103.5,-0.30,5284.5,0.53
1870,Exit short,2025-11-18 03:15,Long,6772.75,1,33957.5,91.75,0.27,235.25,0.69,-23.5,-0.07,5376.25,0.54
1870,Entry short,2025-11-17 22:15,Short,6791.5,1,33957.5,91.75,0.27,235.25,0.69,-23.5,-0.07,5376.25,0.54
1871,Exit long,2025-11-18 07:15,Short,6763.75,1,33863.75,-47,-0.14,107.75,0.32,-51,-0.15,5329.25,0.53
1871,Entry long,2025-11-18 03:15,Long,6772.75,1,33863.75,-47,-0.14,107.75,0.32,-51,-0.15,5329.25,0.53
1872,Exit short,2025-11-18 11:30,Long,6760.5,1,33818.75,14.25,0.04,304,0.90,-121,-0.36,5343.5,0.53
1872,Entry short,2025-11-18 07:15,Short,6763.75,1,33818.75,14.25,0.04,304,0.90,-121,-0.36,5343.5,0.53
1873,Exit long,2025-11-18 16:00,Short,6746.25,1,33802.5,-73.25,-0.22,176.5,0.52,-186,-0.55,5270.25,0.53
1873,Entry long,2025-11-18 11:30,Long,6760.5,1,33802.5,-73.25,-0.22,176.5,0.52,-186,-0.55,5270.25,0.53
1874,Exit short,2025-11-19 02:15,Long,6752.25,1,33731.25,-32,-0.09,122.75,0.36,-77.25,-0.23,5238.25,0.52
1874,Entry short,2025-11-18 16:00,Short,6746.25,1,33731.25,-32,-0.09,122.75,0.36,-77.25,-0.23,5238.25,0.52
1875,Exit long,2025-11-19 08:15,Short,6760.25,1,33761.25,38,0.11,129,0.38,-43.5,-0.13,5276.25,0.53
1875,Entry long,2025-11-19 02:15,Long,6752.25,1,33761.25,38,0.11,129,0.38,-43.5,-0.13,5276.25,0.53
1876,Exit short,2025-11-19 09:45,Long,6774,1,33801.25,-70.75,-0.21,77.75,0.23,-69.75,-0.21,5205.5,0.52
1876,Entry short,2025-11-19 08:15,Short,6760.25,1,33801.25,-70.75,-0.21,77.75,0.23,-69.75,-0.21,5205.5,0.52
1877,Exit long,2025-11-19 11:00,Short,6773.25,1,33870,-5.75,-0.02,217.75,0.64,-23.5,-0.07,5199.75,0.52
1877,Entry long,2025-11-19 09:45,Long,6774,1,33870,-5.75,-0.02,217.75,0.64,-23.5,-0.07,5199.75,0.52
1878,Exit short,2025-11-19 15:30,Long,6779.5,1,33866.25,-33.25,-0.10,210.25,0.62,-77.25,-0.23,5166.5,0.52
1878,Entry short,2025-11-19 11:00,Short,6773.25,1,33866.25,-33.25,-0.10,210.25,0.62,-77.25,-0.23,5166.5,0.52
1879,Exit long,2025-11-20 04:30,Short,6838.75,1,33897.5,294.25,0.87,430.25,1.27,-94.75,-0.28,5460.75,0.55
1879,Entry long,2025-11-19 15:30,Long,6779.5,1,33897.5,294.25,0.87,430.25,1.27,-94.75,-0.28,5460.75,0.55
1880,Exit short,2025-11-20 06:00,Long,6853.25,1,34193.75,-74.5,-0.22,29,0.08,-83.5,-0.24,5386.25,0.54
1880,Entry short,2025-11-20 04:30,Short,6838.75,1,34193.75,-74.5,-0.22,29,0.08,-83.5,-0.24,5386.25,0.54
1881,Exit long,2025-11-20 11:15,Short,6843,1,34266.25,-53.25,-0.16,232.75,0.68,-92.25,-0.27,5333,0.53
1881,Entry long,2025-11-20 06:00,Long,6853.25,1,34266.25,-53.25,-0.16,232.75,0.68,-92.25,-0.27,5333,0.53
1882,Exit short,2025-11-20 11:45,Short Exit,6749,1,34215,468,1.37,469,1.37,-37.25,-0.11,5801,0.58
1882,Entry short,2025-11-20 11:15,Short,6843,1,34215,468,1.37,469,1.37,-37.25,-0.11,5801,0.58
1883,Exit long,2025-11-20 13:30,Long Exit,6718.5,1,33806.25,-215.75,-0.64,6.5,0.02,-214.75,-0.64,5585.25,0.56
1883,Entry long,2025-11-20 13:15,Long,6761.25,1,33806.25,-215.75,-0.64,6.5,0.02,-214.75,-0.64,5585.25,0.56
1884,Exit short,2025-11-20 22:45,Long,6698.5,1,33463.75,-30.75,-0.09,224,0.67,-162.25,-0.48,5554.5,0.56
1884,Entry short,2025-11-20 14:00,Short,6692.75,1,33463.75,-30.75,-0.09,224,0.67,-162.25,-0.48,5554.5,0.56
1885,Exit long,2025-11-21 03:00,Short,6662.75,1,33492.5,-180.75,-0.54,2.75,0.01,-192.25,-0.57,5373.75,0.54
1885,Entry long,2025-11-20 22:45,Long,6698.5,1,33492.5,-180.75,-0.54,2.75,0.01,-192.25,-0.57,5373.75,0.54
1886,Exit short,2025-11-21 06:00,Long,6670,1,33313.75,-38.25,-0.11,145.25,0.44,-157.25,-0.47,5335.5,0.53
1886,Entry short,2025-11-21 03:00,Short,6662.75,1,33313.75,-38.25,-0.11,145.25,0.44,-157.25,-0.47,5335.5,0.53
1887,Exit long,2025-11-21 07:15,Long Exit,6642,1,33350,-142,-0.43,56.5,0.17,-141,-0.42,5193.5,0.52
1887,Entry long,2025-11-21 06:00,Long,6670,1,33350,-142,-0.43,56.5,0.17,-141,-0.42,5193.5,0.52
1888,Exit short,2025-11-21 07:45,Long,6687.25,1,33211.25,-227,-0.68,0,0.00,-246,-0.74,4966.5,0.50
1888,Entry short,2025-11-21 07:30,Short,6642.25,1,33211.25,-227,-0.68,0,0.00,-246,-0.74,4966.5,0.50
1889,Exit long,2025-11-21 10:30,Short,6670.25,1,33436.25,-87,-0.26,101.5,0.30,-121,-0.36,4879.5,0.49
1889,Entry long,2025-11-21 07:45,Long,6687.25,1,33436.25,-87,-0.26,101.5,0.30,-121,-0.36,4879.5,0.49
1890,Exit short,2025-11-21 11:30,Long,6699.5,1,33351.25,-148.25,-0.44,109,0.33,-147.25,-0.44,4731.25,0.47
1890,Entry short,2025-11-21 10:30,Short,6670.25,1,33351.25,-148.25,-0.44,109,0.33,-147.25,-0.44,4731.25,0.47
1891,Exit long,2025-11-21 16:00,Short,6731.25,1,33497.5,156.75,0.47,434,1.30,-38.5,-0.11,4888,0.49
1891,Entry long,2025-11-21 11:30,Long,6699.5,1,33497.5,156.75,0.47,434,1.30,-38.5,-0.11,4888,0.49
1892,Exit short,2025-11-23 22:00,Long,6770,1,33656.25,-195.75,-0.58,6.5,0.02,-219.75,-0.65,4692.25,0.47
1892,Entry short,2025-11-21 16:00,Short,6731.25,1,33656.25,-195.75,-0.58,6.5,0.02,-219.75,-0.65,4692.25,0.47
1893,Exit long,2025-11-24 04:30,Short,6734.75,1,33850,-178.25,-0.53,41.5,0.12,-181,-0.53,4514,0.45
1893,Entry long,2025-11-23 22:00,Long,6770,1,33850,-178.25,-0.53,41.5,0.12,-181,-0.53,4514,0.45
1894,Exit short,2025-11-24 07:30,Long,6761.25,1,33673.75,-134.5,-0.40,2.75,0.01,-141,-0.42,4379.5,0.44
1894,Entry short,2025-11-24 04:30,Short,6734.75,1,33673.75,-134.5,-0.40,2.75,0.01,-141,-0.42,4379.5,0.44
1895,Exit long,2025-11-25 02:15,Short,6821.25,1,33806.25,298,0.88,395.25,1.17,-29.75,-0.09,4677.5,0.47
1895,Entry long,2025-11-24 07:30,Long,6761.25,1,33806.25,298,0.88,395.25,1.17,-29.75,-0.09,4677.5,0.47
1896,Exit short,2025-11-25 07:15,Long,6829.5,1,34106.25,-43.25,-0.13,54,0.16,-48.5,-0.14,4634.25,0.46
1896,Entry short,2025-11-25 02:15,Short,6821.25,1,34106.25,-43.25,-0.13,54,0.16,-48.5,-0.14,4634.25,0.46
1897,Exit long,2025-11-25 09:45,Short,6812,1,34147.5,-89.5,-0.26,57.75,0.17,-89.75,-0.26,4544.75,0.45
1897,Entry long,2025-11-25 07:15,Long,6829.5,1,34147.5,-89.5,-0.26,57.75,0.17,-89.75,-0.26,4544.75,0.45
1898,Exit short,2025-11-25 10:45,Long,6843.5,1,34060,-159.5,-0.47,142.75,0.42,-158.5,-0.47,4385.25,0.44
1898,Entry short,2025-11-25 09:45,Short,6812,1,34060,-159.5,-0.47,142.75,0.42,-158.5,-0.47,4385.25,0.44
1899,Exit long,2025-11-26 03:45,Short,6910.75,1,34217.5,334.25,0.98,379,1.11,-92.25,-0.27,4719.5,0.47
1899,Entry long,2025-11-25 10:45,Long,6843.5,1,34217.5,334.25,0.98,379,1.11,-92.25,-0.27,4719.5,0.47
1900,Exit short,2025-11-26 06:00,Long,6912,1,34553.75,-8.25,-0.02,42.75,0.12,-19.75,-0.06,4711.25,0.47
1900,Entry short,2025-11-26 03:45,Short,6910.75,1,34553.75,-8.25,-0.02,42.75,0.12,-19.75,-0.06,4711.25,0.47
1901,Exit long,2025-11-26 07:00,Long Exit,6895.75,1,34560,-83.25,-0.24,7.75,0.02,-82.25,-0.24,4628,0.46
1901,Entry long,2025-11-26 06:00,Long,6912,1,34560,-83.25,-0.24,7.75,0.02,-82.25,-0.24,4628,0.46
1902,Exit short,2025-11-26 09:00,Long,6913,1,34492.5,-74.5,-0.22,16.5,0.05,-76,-0.22,4553.5,0.46
1902,Entry short,2025-11-26 07:15,Short,6898.5,1,34492.5,-74.5,-0.22,16.5,0.05,-76,-0.22,4553.5,0.46
1903,Exit long,2025-11-26 16:00,Short,6934,1,34565,103,0.30,210.25,0.61,-43.5,-0.13,4656.5,0.47
1903,Entry long,2025-11-26 09:00,Long,6913,1,34565,103,0.30,210.25,0.61,-43.5,-0.13,4656.5,0.47
1904,Exit short,2025-11-27 18:15,Long,6941.25,1,34670,-38.25,-0.11,4,0.01,-46,-0.13,4618.25,0.46
